method_is_get,method_is_post,uri_length,uri_depth,has_query,query_length,special_char_count,digit_ratio,url_encoded_count,has_double_encoding,path_traversal_count,has_sensitive_file,has_cmd_keyword,has_sql_keyword,is_binary_request,status_code,is_4xx,is_5xx,user_agent_length,is_empty_user_agent,is_bot_user_agent,ip,timestamp,size,referrer
1,0,25,1,0,0,1,0.4,0,0,0,0,0,0,0,200,0,0,79,0,1,121.40.42.155,10/Mar/2026:09:50:47 +0000,5408,-
1,0,28,3,0,0,3,0.35714285714285715,0,0,0,1,0,0,0,200,0,0,79,0,1,121.40.42.155,10/Mar/2026:09:50:48 +0000,5408,-
1,0,83,0,0,0,1,0.40963855421686746,0,0,0,0,0,0,1,400,1,0,1,0,0,121.40.42.155,10/Mar/2026:09:50:57 +0000,173,-
1,0,223,0,0,0,4,0.3901345291479821,0,0,0,0,1,0,1,400,1,0,1,0,0,121.40.42.155,10/Mar/2026:09:50:57 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.40.42.155,10/Mar/2026:09:51:07 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,121.40.42.155,10/Mar/2026:09:51:07 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.40.42.155,10/Mar/2026:09:51:07 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,121.40.42.155,10/Mar/2026:09:51:08 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.155.157.239,10/Mar/2026:10:02:08 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,101,0,0,93.123.109.123,10/Mar/2026:11:04:37 +0000,201,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,101,0,0,93.123.109.123,10/Mar/2026:11:04:38 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,80,0,0,93.123.109.123,10/Mar/2026:11:04:43 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,80,0,0,93.123.109.123,10/Mar/2026:11:04:45 +0000,88446,-
1,0,12,0,0,0,0,0.5,0,0,0,0,0,0,1,400,1,0,1,0,0,47.237.177.222,10/Mar/2026:11:15:36 +0000,173,-
1,0,26,3,0,0,6,0.0,0,0,0,0,1,1,0,404,1,0,1,0,0,47.237.177.222,10/Mar/2026:11:16:21 +0000,143,-
1,0,27,0,0,0,1,0.3333333333333333,0,0,0,0,0,0,1,400,1,0,1,0,0,47.237.177.222,10/Mar/2026:11:19:20 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.153.67.21,10/Mar/2026:11:32:16 +0000,143,-
1,0,70,1,1,59,2,0.08571428571428572,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:48 +0000,5408,-
0,1,10,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:48 +0000,173,-
1,0,46,1,1,35,7,0.021739130434782608,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:48 +0000,5408,-
1,0,70,1,1,59,2,0.07142857142857142,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:49 +0000,5408,-
0,1,10,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:49 +0000,173,-
1,0,46,1,1,35,7,0.021739130434782608,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:49 +0000,5408,-
1,0,66,1,1,59,2,0.09090909090909091,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:49 +0000,5408,-
0,1,6,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:49 +0000,173,-
1,0,42,1,1,35,7,0.023809523809523808,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:50 +0000,5408,-
1,0,66,1,1,59,2,0.10606060606060606,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:50 +0000,5408,-
0,1,6,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:50 +0000,173,-
1,0,42,1,1,35,7,0.023809523809523808,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:50 +0000,5408,-
1,0,68,1,1,59,2,0.08823529411764706,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:50 +0000,5408,-
0,1,8,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:51 +0000,173,-
1,0,44,1,1,35,7,0.022727272727272728,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:51 +0000,5408,-
1,0,68,1,1,59,2,0.08823529411764706,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:52 +0000,5408,-
0,1,8,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:52 +0000,173,-
1,0,44,1,1,35,7,0.022727272727272728,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:52 +0000,5408,-
1,0,61,1,1,59,2,0.09836065573770492,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:52 +0000,5408,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:52 +0000,173,-
1,0,37,1,1,35,7,0.02702702702702703,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:53 +0000,5408,-
1,0,61,1,1,59,2,0.09836065573770492,0,0,0,0,0,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:53 +0000,5408,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:53 +0000,173,-
1,0,37,1,1,35,7,0.02702702702702703,0,0,0,0,1,0,0,200,0,0,18,0,1,47.245.117.221,10/Mar/2026:11:34:54 +0000,5408,-
1,0,193,2,0,0,6,0.34196891191709844,0,0,0,0,1,0,1,400,1,0,1,0,0,185.242.226.15,10/Mar/2026:11:39:49 +0000,173,-
1,0,5,1,0,0,1,0.2,0,0,0,0,0,0,0,200,0,0,1,0,0,185.12.59.118,10/Mar/2026:11:39:57 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,135,0,0,180.101.245.247,10/Mar/2026:11:41:14 +0000,1561,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,18,0,1,106.52.123.222,10/Mar/2026:11:41:16 +0000,1554457,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,85.217.140.48,10/Mar/2026:11:50:18 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,100,0,0,204.76.203.222,10/Mar/2026:11:50:24 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,115,0,0,121.199.175.148,10/Mar/2026:11:54:22 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,115,0,0,121.199.175.148,10/Mar/2026:11:54:22 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,112.124.14.220,10/Mar/2026:11:54:57 +0000,201,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,112.124.14.220,10/Mar/2026:11:54:57 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,21,0,1,20.15.201.64,10/Mar/2026:11:55:30 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,152,0,0,93.174.93.12,10/Mar/2026:12:06:25 +0000,571,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,4,0,0,187.17.224.139,10/Mar/2026:12:44:46 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,68,0,0,23.27.145.156,10/Mar/2026:13:11:23 +0000,1561,-
1,0,20,1,0,0,5,0.15,0,0,0,0,0,1,0,400,1,0,18,0,1,47.87.140.88,10/Mar/2026:13:14:24 +0000,271,-
1,0,45,6,0,0,10,0.0,0,0,0,0,0,0,0,404,1,0,7,0,0,89.248.164.165,10/Mar/2026:13:25:01 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,18,0,1,16.28.75.42,10/Mar/2026:13:41:15 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,18,0,1,16.28.75.42,10/Mar/2026:13:41:18 +0000,1561,-
1,0,228,1,0,0,1,0.18859649122807018,0,0,0,0,0,0,0,400,1,0,114,0,0,8.208.121.207,10/Mar/2026:14:01:32 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,73,0,0,151.241.154.6,10/Mar/2026:14:37:14 +0000,143,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,73,0,0,151.241.154.6,10/Mar/2026:14:37:14 +0000,143,-
0,0,159,2,0,0,5,0.24528301886792453,0,0,0,0,1,0,1,400,1,0,1,0,0,151.241.154.6,10/Mar/2026:14:37:18 +0000,173,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,45,0,1,187.17.224.139,10/Mar/2026:14:47:22 +0000,143,-
0,0,42,0,0,0,2,0.2619047619047619,0,0,0,0,0,0,1,400,1,0,1,0,0,187.17.224.139,10/Mar/2026:14:47:23 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,68.183.93.253,10/Mar/2026:14:48:02 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.153.36.110,10/Mar/2026:14:55:04 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,62,0,1,85.217.140.44,10/Mar/2026:14:57:20 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,18,0,1,85.217.140.44,10/Mar/2026:14:57:21 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,159.65.156.134,10/Mar/2026:15:00:50 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,64.227.139.104,10/Mar/2026:15:15:17 +0000,169,-
1,0,6,1,0,0,1,0.0,0,0,0,0,0,1,0,200,0,0,21,0,1,40.76.99.43,10/Mar/2026:16:11:55 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.156.228.27,10/Mar/2026:16:24:28 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.59.36.115,10/Mar/2026:16:52:21 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,135,0,0,129.211.163.253,10/Mar/2026:17:01:06 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,135,0,0,220.196.160.96,10/Mar/2026:17:01:06 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,135,0,0,180.101.244.12,10/Mar/2026:17:01:07 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,103,0,0,220.196.160.75,10/Mar/2026:17:12:54 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,103,0,0,220.196.160.151,10/Mar/2026:17:12:55 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,101,0,0,157.230.4.98,10/Mar/2026:17:14:39 +0000,185,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,301,0,0,101,0,0,157.230.4.98,10/Mar/2026:17:14:40 +0000,185,http://jcw.directionclock.top/
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,157.230.4.98,10/Mar/2026:17:14:41 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,157.230.4.98,10/Mar/2026:17:14:47 +0000,88446,https://jcw.directionclock.top/
1,0,25,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,63,0,0,220.196.160.65,10/Mar/2026:17:19:52 +0000,143,-
1,0,15,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,70,0,0,220.196.160.125,10/Mar/2026:17:21:07 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,101,0,0,220.196.160.51,10/Mar/2026:17:22:53 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,59.83.208.106,10/Mar/2026:17:22:53 +0000,1561,http://jcw.directionclock.top/
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,301,0,0,18,0,1,106.55.251.49,10/Mar/2026:17:22:54 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,101,0,0,220.196.160.45,10/Mar/2026:17:22:55 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,220.196.160.65,10/Mar/2026:17:22:55 +0000,1561,http://jcw.directionclock.top
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,301,0,0,18,0,1,106.52.109.61,10/Mar/2026:17:22:55 +0000,185,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,18,0,1,106.55.251.49,10/Mar/2026:17:22:56 +0000,1523454,http://jcw.directionclock.top/assets/index-C_NinHPR.js
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,18,0,1,43.144.106.92,10/Mar/2026:17:22:58 +0000,442110,http://jcw.directionclock.top/assets/index-C_NinHPR.js
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:22:59 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:00 +0000,1561,-
1,0,26,2,0,0,3,0.11538461538461539,0,0,0,0,0,1,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:00 +0000,372486,https://jcw.directionclock.top/
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:05 +0000,1554457,https://jcw.directionclock.top/
1,0,26,2,0,0,3,0.038461538461538464,0,0,0,0,0,1,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:05 +0000,989,https://jcw.directionclock.top/
1,0,25,2,0,0,3,0.04,0,0,0,0,0,1,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:05 +0000,61919,-
1,0,37,2,0,0,3,0.02702702702702703,0,0,0,0,0,1,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:06 +0000,339427,https://jcw.directionclock.top/assets/login-DTBGlT4R.css
1,0,22,2,0,0,2,0.0,0,0,0,1,0,0,0,200,0,0,101,0,0,180.101.244.14,10/Mar/2026:17:23:06 +0000,3900,https://jcw.directionclock.top/login?redirect=/index
1,0,37,2,0,0,3,0.02702702702702703,0,0,0,0,0,1,0,301,0,0,11,0,0,106.55.200.233,10/Mar/2026:17:23:17 +0000,185,-
1,0,37,2,0,0,3,0.02702702702702703,0,0,0,0,0,1,0,200,0,0,11,0,0,106.55.200.233,10/Mar/2026:17:23:17 +0000,339427,http://jcw.directionclock.top/assets/login-background-ogIC_p6I.png
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,152.42.204.253,10/Mar/2026:17:24:00 +0000,169,-
1,0,17,3,0,0,5,0.0,0,0,0,1,0,0,0,404,1,0,18,0,1,89.190.156.94,10/Mar/2026:17:29:19 +0000,0,-
0,0,21,0,0,0,3,0.14285714285714285,0,0,0,0,0,0,0,400,1,0,1,0,0,89.190.156.94,10/Mar/2026:17:29:20 +0000,173,-
1,0,12,0,0,0,0,0.5,0,0,0,0,0,0,1,400,1,0,1,0,0,89.190.156.94,10/Mar/2026:17:29:22 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,67,0,0,180.101.245.246,10/Mar/2026:17:31:08 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,67,0,0,220.196.160.84,10/Mar/2026:17:31:08 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,67,0,0,59.83.208.106,10/Mar/2026:17:31:09 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,157.245.109.134,10/Mar/2026:17:34:43 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,59,0,0,35.202.9.133,10/Mar/2026:17:36:42 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,111,0,0,180.163.28.55,10/Mar/2026:17:46:34 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,59,0,0,180.101.245.251,10/Mar/2026:17:46:34 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,167.71.230.20,10/Mar/2026:17:49:05 +0000,201,-
0,1,19,2,0,0,3,0.0,0,0,0,0,0,1,0,405,1,0,21,0,1,142.93.146.198,10/Mar/2026:17:54:15 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,157.245.108.89,10/Mar/2026:18:01:39 +0000,201,-
1,0,55,0,0,0,0,0.34545454545454546,0,0,0,0,0,0,1,400,1,0,1,0,0,138.68.131.233,10/Mar/2026:18:13:42 +0000,173,-
1,0,49,0,0,0,3,0.3877551020408163,0,0,0,0,1,0,1,400,1,0,1,0,0,138.68.131.233,10/Mar/2026:18:13:42 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,167.172.90.204,10/Mar/2026:18:36:52 +0000,169,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,1,0,0,176.65.134.20,10/Mar/2026:18:41:08 +0000,173,http://101.42.240.142:443/
1,0,16,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,5.61.209.96,10/Mar/2026:18:42:42 +0000,201,-
1,0,159,9,1,148,26,0.10062893081761007,0,0,0,0,1,1,0,404,1,0,1,0,0,45.230.66.111,10/Mar/2026:18:47:18 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.59.32.134,10/Mar/2026:18:57:19 +0000,169,-
0,0,14,0,0,0,2,0.21428571428571427,0,0,0,0,0,0,0,400,1,0,1,0,0,176.65.149.215,10/Mar/2026:19:04:39 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,139.59.66.30,10/Mar/2026:19:22:52 +0000,201,-
1,0,16,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,130,0,0,5.61.209.96,10/Mar/2026:19:27:04 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,54.167.11.4,10/Mar/2026:19:30:28 +0000,32523,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,18.212.191.79,10/Mar/2026:19:34:43 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,111,0,0,3.89.255.246,10/Mar/2026:19:37:29 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,11,0,0,45.205.1.8,10/Mar/2026:20:14:24 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,165.245.187.143,10/Mar/2026:20:22:05 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,49.51.243.95,10/Mar/2026:20:30:37 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.59.67.232,10/Mar/2026:20:38:39 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,93.170.123.60,10/Mar/2026:20:45:09 +0000,5408,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,1,0,0,176.65.134.20,10/Mar/2026:20:47:02 +0000,173,http://101.42.240.142:443/
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,117,0,0,54.199.203.159,10/Mar/2026:21:04:35 +0000,1561,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,117,0,0,54.199.203.159,10/Mar/2026:21:04:35 +0000,575,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,117,0,0,54.199.203.159,10/Mar/2026:21:04:35 +0000,575,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,117,0,0,54.199.203.159,10/Mar/2026:21:04:35 +0000,575,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,54.238.114.183,10/Mar/2026:21:07:50 +0000,1561,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,101,0,0,54.238.114.183,10/Mar/2026:21:07:50 +0000,575,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,101,0,0,54.238.114.183,10/Mar/2026:21:07:50 +0000,575,-
0,1,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,101,0,0,54.238.114.183,10/Mar/2026:21:07:50 +0000,575,-
1,0,13,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,21,0,1,40.124.171.82,10/Mar/2026:21:16:13 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.59.36.115,10/Mar/2026:21:17:07 +0000,169,-
1,0,18,3,0,0,3,0.0,0,0,0,0,0,0,0,404,1,0,21,0,1,20.163.5.243,10/Mar/2026:21:26:00 +0000,143,-
1,0,16,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,220.196.160.146,10/Mar/2026:21:47:59 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,11,0,0,149.86.227.60,10/Mar/2026:22:14:24 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.130.47.33,10/Mar/2026:22:14:56 +0000,143,-
1,0,61,0,0,0,0,0.4918032786885246,0,0,0,0,0,0,1,400,1,0,1,0,0,165.227.81.53,10/Mar/2026:22:34:36 +0000,173,-
1,0,24,0,0,0,3,0.5416666666666666,0,0,0,0,0,0,0,400,1,0,1,0,0,135.237.126.223,10/Mar/2026:22:39:24 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,108,0,0,92.63.197.197,10/Mar/2026:22:45:59 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,102,0,0,92.63.197.197,10/Mar/2026:22:46:00 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,68.183.81.163,10/Mar/2026:22:58:53 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,152.42.204.253,10/Mar/2026:23:22:12 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,132,0,0,93.174.93.12,10/Mar/2026:23:22:48 +0000,169,-
0,0,104,0,0,0,4,0.25961538461538464,0,0,0,0,0,0,1,400,1,0,1,0,0,93.174.93.12,10/Mar/2026:23:35:09 +0000,173,-
1,0,208,2,0,0,4,0.32211538461538464,0,0,0,0,0,0,1,400,1,0,1,0,0,185.242.226.15,10/Mar/2026:23:45:13 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,70,0,1,162.142.125.216,10/Mar/2026:23:57:29 +0000,143,-
0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,162.142.125.216,10/Mar/2026:23:57:33 +0000,173,-
0,0,64,1,0,0,3,0.28125,0,0,0,0,0,0,1,400,1,0,1,0,0,162.142.125.216,10/Mar/2026:23:57:33 +0000,173,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,70,0,1,162.142.125.216,10/Mar/2026:23:57:47 +0000,143,-
0,0,75,0,0,0,4,0.30666666666666664,0,0,0,0,1,0,1,400,1,0,1,0,0,162.142.125.216,10/Mar/2026:23:57:51 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,103.172.139.145,11/Mar/2026:00:11:04 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.59.89.35,11/Mar/2026:00:15:10 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,21,0,1,172.202.118.20,11/Mar/2026:00:43:31 +0000,1561,-
1,0,25,0,0,0,3,0.56,0,0,0,0,0,0,0,400,1,0,1,0,0,172.202.118.20,11/Mar/2026:00:43:32 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,78,0,0,194.187.177.82,11/Mar/2026:00:48:48 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,78,0,0,194.187.177.195,11/Mar/2026:00:48:48 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,101,0,1,45.156.128.128,11/Mar/2026:00:51:23 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,45.156.87.50,11/Mar/2026:00:52:58 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,130,0,0,220.196.160.95,11/Mar/2026:01:00:31 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,11,0,0,149.86.227.60,11/Mar/2026:01:02:29 +0000,169,-
1,0,12,2,0,0,3,0.0,0,0,0,1,0,0,0,200,0,0,125,0,0,195.178.110.246,11/Mar/2026:01:09:36 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,135,0,0,180.101.244.16,11/Mar/2026:01:21:19 +0000,1561,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,18,0,1,42.193.132.157,11/Mar/2026:01:21:21 +0000,1554457,-
